"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","search_term"
"li-4382428748","linkedin","https://www.linkedin.com/jobs/view/4382428748","","Regulatory Affairs Consultant: Medical Device and Combination Product Expert","Parexel","Milan, Lombardy, Italy","2026-05-10","","","","","","",False,"","","","","","","https://www.linkedin.com/company/parexel","","","","","","","","","","","","","medical science liaison"
"li-4372114590","linkedin","https://www.linkedin.com/jobs/view/4372114590","","Medical Advisor","Sobi - Swedish Orphan Biovitrum AB (publ)","Milan, Lombardy, Italy","2026-05-09","","","","","","",False,"","","","","","","https://se.linkedin.com/company/sobi","","","","","","","","","","","","","medical science liaison"
"li-4399950883","linkedin","https://www.linkedin.com/jobs/view/4399950883","","Medical Scientific Liaison - Protein Diagnostics","Thermo Fisher Scientific","Milan, Lombardy, Italy","2026-05-09","","","","","","",False,"","","","","","","https://www.linkedin.com/company/thermo-fisher-scientific","","","","","","","","","","","","","medical science liaison"
"li-4412107301","linkedin","https://www.linkedin.com/jobs/view/4412107301","","Medical Advisor Lung Cancer","AstraZeneca","Milan, Lombardy, Italy","2026-05-08","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/astrazeneca","","","","","","","","","","","","","medical science liaison"
"li-4380931992","linkedin","https://www.linkedin.com/jobs/view/4380931992","","Medical Advisor Biologics - Dermatology","Galderma","Milan, Lombardy, Italy","2026-05-08","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/galderma-","","","","","","","","","","","","","medical science liaison"
"li-4411652146","linkedin","https://www.linkedin.com/jobs/view/4411652146","","Stage in Medical Affairs","Johnson & Johnson Innovative Medicine","Milan, Lombardy, Italy","2026-05-07","","","","","","",False,"","","","","","","https://www.linkedin.com/company/jnjinnovativemedicine","","","","","","","","","","","","","medical science liaison"
"in-f45856af8aa18187","indeed","https://it.indeed.com/viewjob?jk=f45856af8aa18187","https://jobs.iqvia.com/en/jobs/R1543364-0","Clinical Study Manager - Sponsor dedicated (temporary replacement for employee on maternity leave)","IQVIA","Milano, LOM, IT","2026-05-07","fulltime","","","","","",False,"","","","","Milan, Italy \| Full time \| Home\-based \| R1543364
  
The IQVIA sponsor\-dedicated **Clinical Functional Service Partnerships (Clinical FSP)** department is supporting our client’s project team in the execution of clinical trials. Joining the team provides the opportunity to manage Early Phase clinical research projects in different therapeutic areas and to cooperate closely with one of our key clients.
The **Clinical Project Managers** are an integral part of clinical trial delivery, liaising with clinical teams to improve patients’ lives by bringing new drugs to the market faster. **Clinical Project Management** is focused on project delivery, productivity and quality resulting in strong financial performance and customer satisfaction. Clinical Project leads can run their own studies. The Project Lead focus is on leveraging therapeutic expertise and IQVIA’s suite of solutions to drive operational excellence and strategic leadership with our customers.**Clinical Study Manager – Sponsor dedicated (Temporary backfill for employee on maternity leave)****Main Responsibilities**  

* Responsible for delivery and management of large, complex studies at the local level.
* Coordinate and ensure consistency of trainings, processes, and system related activities.
* Develop integrated study management plans with the core project team.
* Accountable for the execution of clinical studies at the local level per contract while optimizing speed, quality and cost of delivery and ensuring consistent use of study tools and training materials and compliance with standard processes, policies and procedures.
* Collaborate with other functional groups within the company where necessary to support milestone achievement and to manage study issues and obstacles.
* Monitor progress against contract and prepare and present project information proactively to stakeholders internally and externally.
* Manage risk (positive and negative) and contingencies proactively and lead problem solving and resolution efforts.
* Achieve project quality by identifying quality risks and issues.
* Build the cross\-functional project team and lead their efforts; responsible for managing cross\-collaboration of the core team and for overall project delivery to support milestone achievement and to manage study issues and obstacles.
* Ensure the financial success of the project.
* Forecast and identify opportunities to accelerate activities to bring revenue forward.
* Identify changes in scope and manage change control process as necessary.
* Serve as primary liaison for clinical monitoring issues, interacting with relevant team members and vendors and escalating as required.
* May be assigned as the primary contact for vendors leading project vendor management and vendor management related activities as per project requirements.
* Support staff development and mentor less experienced project team members on assigned projects to support their professional development.

**Required Skills and Qualifications**  

* Bachelor's Degree Life sciences or related field
* At least 3 years of prior relevant experience in clinical research including a minimum of 2 years project management experience.
* Knowledge of clinical trial conduct, and skill in applying applicable clinical research regulatory requirements i.e. ICH GCP and relevant local laws, regulations and guidelines, towards clinical trial conduct.
* Knowledge of **Oncology and Hematology** therapeutic area is required.
* Strong written and verbal communication skills **including very good command of English language**.
* Strong problem solving skills.
* Proven work experience in Vendor management and budget management.
* Ability to work through others to deliver results to the appropriate quality and timeline metrics, monitoring/managing performance and providing feedback, experience productively partnering cross functionally and with customers to advance work effectively and efficiently.
* Ability to make decisions, bringing clarity to disparate information to inform actions and drive results.
* Planning, time management and prioritization skills. Ability to organize resources needed to accomplish tasks, set objectives and provide clear direction to others, experience planning activities in advance and taking account of possible changing circumstances.
* Ability to handle conflicting priorities.
* Results\-oriented approach to work towards delivery and output.
* Good software and computer skills, including MS Office applications.
* Ability to establish and maintain effective working relationships with coworkers, managers and clients. Strong customer service skills.

  

IQVIA is a leading global provider of clinical research services, commercial insights and healthcare intelligence to the life sciences and healthcare industries. We create intelligent connections to accelerate the development and commercialization of innovative medical treatments to help improve patient outcomes and population health worldwide. Learn more at https://jobs.iqvia.com
IQVIA is committed to integrity in our hiring process and maintains a zero tolerance policy for candidate fraud. All information and credentials submitted in your application must be truthful and complete. Any false statements, misrepresentations, or material omissions during the recruitment process will result in immediate disqualification of your application, or termination of employment if discovered later, in accordance with applicable law. We appreciate your honesty and professionalism.","","https://it.indeed.com/cmp/Iqvia","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/03e043400efdf1e7d2f66b4d0a67997e","http://jobs.iqvia.com","Durham, NC","10,000+","more than $10B (USD)","IQVIA (NYSE:IQV) is a leading global provider of advanced analytics, technology solutions and clinical research services to the life sciences industry dedicated to delivering actionable insights.","","","","","","","medical liaison"
"li-4408983115","linkedin","https://www.linkedin.com/jobs/view/4408983115","","(Senior) Medical Director - Nephrology, EMEA (Client - dedicated)","Thermo Fisher Scientific","Milan, Lombardy, Italy","2026-05-09","","","","","","",False,"","","","","","","https://www.linkedin.com/company/thermo-fisher-scientific","","","","","","","","","","","","","medical liaison"
"in-eb4f72cede90d4d9","indeed","https://it.indeed.com/viewjob?jk=eb4f72cede90d4d9","https://careers.ucb.com/global/en/job/UCB1GLOBAL93078EXTERNALENGLOBAL/Omnichannel-and-Operation-Excellence-Manager?utm_source=indeed&utm_medium=phenom-feeds","Omnichannel and Operation Excellence Manager","UCB","Milano, LOM, IT","2026-05-11","","","","","","",False,"","","","_Accommodation@ucb.com","**Make your mark for patients**

  

To strengthen our **Operations \& Innovation** department we are looking for a talented profile to fill the position of: Omnichannel and Operation Excellence Manager**– Milan, Italy.**

 **About the role**  

Omnichannel and Operation Excellence Manager is responsible for driving omnichannel excellence across marketing, medical, access and commercial teams to maximize healthcare professional engagement, business outcomes and overall effectiveness. In addition, the role plays a key position in fostering Operational excellence, organizational agility, promoting a strong culture of innovation and transformation, including digital.

 **You will work with**  

You will report to the Head of Operation \& Innovation and collaborate closely with marketing, medical, access and commercial teams across UCB. You will partner with the regional and global stakeholders to ensure alignment and drive high‑impact omnichannel and operational initiatives.

 **What you will do**

**Driving omnichannel excellence across marketing, medical, access and commercial teams**

* Strengthen omnichannel capability maturity to increase the impact and effectiveness of marketing, commercial, access and medical initiatives.
* Co‑create engagement strategies for priority brands, ensuring measurable ROI in the short, medium, and long term (e.g., cost per VEQ, HCP engagement).
* Lease with Communication, Medical Affairs and cross\-functional stakeholders to enhance strategic and operational processes related to omnichannel activities (e.g., media planning, website management, content management, regulatory compliance).
* Promoting a culture of omnichannel best practices and encourage knowledge sharing across teams.

 **Playing a key role in operations, organizational agility and change management, including digital**

* The Omnichannel and Operation Excellence Manager has experience in program management and supports the implementation of the new Customer Engagement Program
* Has competencies and experience in data management
* Act as a driver of organizational agility and change, promoting a culture of innovation.
* Build strong alignment among local, regional and global stakeholders

 **Interested? For this position you’ll need the following education, experience and skills**

* Bachelor’s, master’s degree or an education in a relevant area
* Fluent English communication (oral and written)
* Concrete experience in business roles, digital transformation, or omnichannel leadership.
* Proven experience in managing complex projects and working effectively in cross‑functional environments.
* Solid understanding of emerging digital technologies and healthcare trends.
* Excellent problem‑solving skills with strong analytical capabilities.
* Analytical, and business‑oriented mindset.
* Strong stakeholder management skills, with the ability to engage internal and external partners at all levels.
* Strong curiosity and interest in innovation and new technologies.

  

Are you ready to ‘go beyond’ to create value and make your mark for patients? If this sounds like you, then we would love to hear from you!

 **About us**  

UCB is a global biopharmaceutical company, focusing on neurology and immunology. We are over 9\.000 people in all four corners of the globe, inspired by patients and driven by science.

 **Why work with us?**  

At UCB, we don’t just complete tasks, we create value. We aren’t afraid to push forward, collaborate, and innovate to make our mark for patients. We have a caring, supportive culture where everyone feels included, respected, and has equal opportunities to do their best work. We ‘go beyond’ to create value for our patients, and always with a human focus, whether that’s on our patients, our employees, or our planet. Working for us, you will discover a place where you can grow, and have the freedom to carve your own career path to achieve your full potential.

  

At UCB, we’ve embraced a hybrid\-first approach to work, bringing teams together in local hubs to foster collaborative curiosity. Unless expressly stated in the description or precluded by the nature of the position, roles are hybrid with 40% of your time spent in the office.

  

UCB is an equal opportunity employer. All employment decisions will be made without regard to any characteristic protected by applicable laws.  

  

Should you require any adjustments to our process to assist you in demonstrating your strengths and capabilities contact us on EMEA\-Reasonable\_Accommodation@ucb.com. Please note should your enquiry not relate to adjustments; we will not be able to support you through this channel.","Pharmaceuticals","https://it.indeed.com/cmp/Ucb-3","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/0fa07b9e5bcaecfa688af0fce1fddc61","https://careers.ucb.com/global/en","Brussel, BE","5,001 to 10,000","$1B to $5B (USD)","UCB - Inspired by Patients. Driven by Science. We are a global biopharmaceutical company focused on creating value for people living with severe diseases in immunology and neurology.","","","","","","","medical affairs"
"in-488fa890cbf8540a","indeed","https://it.indeed.com/viewjob?jk=488fa890cbf8540a","https://careers.recordati.com/job/Milano-Regulatory%C2%A0Affairs-Specialist/1351687955/","Regulatory Affairs Specialist","Recordati S.p.A","Milano, LOM, IT","2026-05-08","fulltime","","","","","",True,"","","","","Regulatory Affairs Specialist


**ID:** 2550
**Date of Posting:** May 8, 2026
**Business Area:** Regulatory Affairs
**Job Type:** Direct Employee
**On site / Remote / Hybrid:** Hybrid
**Hub Office:**Milano, IT
**Territory:****Full\-Time or Part\-Time:** Full Time
**Seniority:** Mid\-senior
*With its beginnings in a family run pharmacy in Correggio, Italy in the 1920s, Recordati is now a global pharmaceutical company, listed on the Italian stock exchange, with over 4,500 employees and turnover of over Euro 2bn.*  

  

*We are a group of like\-minded, passionate individuals who go to extraordinary lengths for our patients, customers, partners, investors and the people across the globe who we serve. We develop and commercialise medicines to serve people living with common diseases, as well as those living with some of the rarest, in around 150 countries.*  

  

*At Recordati, our mantra is simple. We’ve always believed that health, and the opportunity to live life to the fullest, is a right, not a privilege. Whether that is for common diseases or the rarest – we want to give people the opportunity to be the best version of themselves.*  

  

*This drive will never stop. Together, we will always be reimagining tomorrow – with new ideas, new technologies and new innovations to fight diseases.*  

  

*Recordati. Unlocking the full potential of life.*


**Job Purpose**

We are looking for a Regulatory Affairs Specialist to join the International Corporate Regulatory Affairs team, responsible for managing regulatory activities for SPC medicinal products for human use. Responsibilities include obtaining and maintaining marketing authorizations in the European Union (through CP/MRP/DCP) as well as supporting regulatory activities in various non\-EU regions, including Africa, Asia Pacific, CENAM, CSI, LATAM, MENA.**Key Responsibilities**

The candidate will be responsible for the preparation, review and submission of regulatory documentation to Health Authorities, as well as for the management of regulatory data and documentation within relevant electronic systems, in support of:  

* New Marketing Authorisation Applications


Line\-extension,  

* Renewal of Marketing Authorizations
* Variations Type IA, IB, II (including grouping and worksharing procedures) or equivalent procedures in accordance with national legislation
* Marketing Authorization transfers
* Notification of start and end of marketing
* Requests for Sunset Clause exemptions
* Review and approval of printed materials (artworks and mock\-ups)
* Request for Notified Body Opinions


 Based on the products assigned, the Regulatory Affairs Specialist will also:  

* Define regulatory activity plans and related costs
* Collaborate with cross\-functional teams to define and manage timelines for the preparation of regulatory submissions
* Contribute to the management of core dossiers, including gap analysis activities, to support registrations across multiple international markets, in collaboration with relevant departments
* Coordinate with the group's affiliates, licensees and consultancy companies
* Maintain relations with the Regulatory Authorities
* Monitor the legislation in force and assure the regulatory compliance
* Provide regulatory assessment for new business opportunities
**Required Education**
* Scientific Degree
* Master in Regulatory Affairs (preferred)
**Required Skills and Experience**

More than 5 years of experience in Regulatory Affairs within multinational pharmaceutical frims (ideally at ""parent companies"") or international regulatory consulting companies  

Experience with the EU Centralised and Decentralised Procedures  

Background in OTC product development and lifecycle management  

High level of autonomy in managing assigned activities**Technical Competencies**

In\-depth knowledge of pharmaceutical legislation for medicinal products for human use and medical devices  

Experience in the use of electronic systems for the management of data and regulatory documents (RIMS, DMS, eCTD platform)**Required Behaviours and Competencies**
* Positive and proactive mindset, with a solution‑oriented approach
* Strong communication and collaborative skills, team‑player attitude
* Effective time management and organisational skills
* Flexibility and adaptability in a dynamic environment
* Strong work ethic
**Required Languages**

Fluent in English
*At Recordati we believe in people! Inspired by our purpose \- unlocking the full potential of life \- we are committed to creating a diverse environment and cultivating a culture of inclusion. We strive to continually lead with our values and beliefs, enabling our employees to bring their whole selves to work and develop their potential.*


*We are proud to be an equal opportunity employer. We recruit, develop and reward without regard to, amongst others, gender, sexual orientation, gender identity or expression, national origin, age, physical or mental ability, race, ethnicity, political or religious belief.*


*If you are looking to join a company where you can try new things, speak openly, and be bold, we invite you to apply today.*","","https://it.indeed.com/cmp/Recordati-S.p.a","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/a2c578a547380a1163c00ca20b421075","https://www.recordati.it/","","","","","","","","","","","medical affairs"
