"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","search_term"
"in-01726a1d4cd622dc","indeed","https://it.indeed.com/viewjob?jk=01726a1d4cd622dc","https://egup.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/requisitions/preview/20265896","Warehousing Coordinator","Vertiv","Tognana, VEN, IT","2026-03-20","","","","","","",False,"","","","help.join@vertivco.com","**Who are we?**

At Vertiv, we’re on a mission to empower the people that will power the future. From a simple swipe to life\-changing medicines, from push notifications to generative AI. We design, manufacture, and service the products and solutions that keep the world connected. With $6\.9 billion in sales, a strong customer base and global reach spanning nearly 70 countries, we are uniquely positioned to deliver greater value to our customers and create new opportunities for our people.  



We are currently seeking a **Warehousing Coordinator** to join our dynamic team in **Piove di Sacco (PD), Italy!**

Manage office administrative and accounting activities in collaboration with the Warehouse / Shipping Manager, with the aim of achieving and maintaining efficiency and effectiveness targets, in compliance with safety and environmental standards. This includes ensuring inventory, accounting, and procedural accuracy within the required volumes, order fulfillment lead times, and quality standards.  



**What kind of work will you be doing?**

* Execute and monitor IT transactions on ERP and WMS (Warehouse Management System), managing any anomalies (e.g. inbound and outbound transactions, picking, delivery notes, customs documentation requests, transfers, inventories, locations, Non\-Conformities).
* Manage and maintain the archive of the above\-mentioned documents, ensuring it is up to date and properly organized.
* Handle, from an administrative and accounting perspective, non\-conformities, subcontracting accounts, consignment stock, and loan\-for\-use processes, in compliance with current regulations and internal procedures.
* Interface with internal departments such as Production, Purchasing, Engineering, Administration, Accounting, and Quality, as well as with suppliers, based on received information and defined procedures.
* Collaborate with the Manager in coordinating Warehouse and Shipping activities, entering the required information into logistics partners’ portals to execute shipments, and liaising with OPC and/or other departments to ensure the timely dispatch of documents and goods.
* Specifically, manage the CSW Service Spare Parts Warehouse, including spare parts shipments across Europe, the Middle East, and Africa for all Vertiv products, in cooperation with the Central Spares Logistics team in Bratislava, ensuring a high level of service to customers within agreed timelines.
* Support the monitoring and management of warehouse KPIs, including scrap value, inventory turnover, and inventory accuracy.
* Support safety and environmental activities, both in terms of documentation and supervision of compliance with departmental procedures.
Operate in accordance with ITC regulations, meeting role requirements related to Export Compliance, Import Compliance, EU Arrivals and Dispatching, and Supply Chain Security.  
* 

**What will make you successful?**

* High school diploma in administration or logistics, or vocational school diploma with at least two years of experience in accounting/administrative roles within Warehouse and/or Shipping environments.
* Knowledge of administrative and accounting procedures, preferably including customs\-related aspects, within Warehouse and Shipping operations.
* At least one year of experience in administrative and accounting activities in Warehouse and Shipping.
* User\-level knowledge of information management systems, including ERP (Oracle) and Microsoft Office.
* Written and spoken English proficiency, required to interact with colleagues and departments from different countries.
* Knowledge of Warehouse Management Systems (WMS), preferably Stock System.
Knowledge of safety, environmental, and quality regulations and procedures in Warehouse and Shipping environments.  
* 

If **YOU** are the person we are looking for, feel free to apply and let's start drafting your future career in a healthy and growing environment!  



The successful candidate will embrace Vertiv’s Core Principals \& Behaviors to help execute our Strategic Priorities.  



**OUR CORE PRINCIPALS** : Safety. Integrity. Respect. Teamwork. Diversity \& Inclusion.  



**OUR STRATEGIC PRIORITIES**

* Customer Focus
* Operational Excellence
* High\-Performance Culture
* Innovation
Financial Strength  
* 

**OUR BEHAVIORS**

* Own It
* Act With Urgency
* Foster a Customer\-First Mindset
* Think Big and Execute
* Lead by Example
* Drive Continuous Improvement
Learn and Seek Out Development  
* 

  

\#LI\-DP1  



Vertiv is an Equal Opportunity/Affirmative Action employer. We promote equal opportunities for all with respect to hiring, terms of employment, mobility, training, compensation, and occupational health, without discrimination as to age, race, color, religion, creed, sex, pregnancy status (including childbirth, breastfeeding, or related medical conditions), marital status, sexual orientation, gender identity / expression (including transgender status or sexual stereotypes), genetic information, citizenship status, national origin, protected veteran status, political affiliation, or disability. If you have a disability and are having difficulty accessing or using this website to apply for a position, you can request help by sending an email to help.join@vertivco.com . If you are interested in applying or learning more about this role, please visit the company’s career page located on Vertiv.com/Careers","Telecommunications","https://it.indeed.com/cmp/Vertiv","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/896b64e49fc942320cef1518d73478c8","https://www.vertiv.com","505 N Cleveland Ave, Westerville, Ohio, United States","10,000+","$1B to $5B (USD)","Vertiv is a global leader in critical digital infrastructure. The world depends on data we power and cool™","","","","","","","medical manager"
"in-efdff342f7fceb58","indeed","https://it.indeed.com/viewjob?jk=efdff342f7fceb58","https://fourseasons.wd3.myworkdayjobs.com/en-US/search/job/Venice/Security-Supervisor_REQ10374573-1","Security Supervisor","Four Seasons","Venezia, VEN, IT","2026-03-16","fulltime","","","","","",False,"","","","","**About Four Seasons:**

Four Seasons is powered by our people. We are a collective of individuals who crave to become better, to push ourselves to new heights and to treat each other as we wish to be treated in return. Our team members around the world create amazing experiences for our guests, residents, and partners through a commitment to luxury with genuine heart. We know that the best way to enable our people to deliver these exceptional guest experiences is through a world\-class employee experience and company culture.
  

  

At Four Seasons, we believe in recognizing a familiar face, welcoming a new one and treating everyone we meet the way we would want to be treated ourselves. Whether you work with us, stay with us, live with us or discover with us, we believe our purpose is to create impressions that will stay with you for a lifetime. It comes from our belief that life is richer when we truly connect to the people and the world around us.


**About the location:**

Overlooking the Venetian Lagoon and just steps from Piazza San Marco, Danieli, a Four Seasons Hotel, Venice is an iconic property offering elegant, spacious accommodations. The historic hotel showcases majestic Venetian architecture dating back to the 14th century. Guests can also enjoy spectacular views of Venice’s landmarks from the rooftop Restaurant Terrazza Danieli.
**About the Role**
------------------

The Security Supervisor plays a key leadership role within the Safety \& Security Department, ensuring a safe, secure, and well‑protected environment for all guests, colleagues, and hotel assets. Reporting to the Security Manager, you will oversee daily security operations, monitor surveillance and alarm systems, coordinate incident response, and maintain strict adherence to Four Seasons safety protocols.


You will guide and mentor the Security Officers, ensuring vigilance, professionalism, and a warm, guest‑focused approach to safety at all times. This role requires calm decision‑making under pressure, excellent communication skills, and a strong ability to collaborate with internal teams and external authorities.


**What You Will Do**

* Supervise the daily operations of the security team to safeguard guests, employees, and hotel property.
* Monitor CCTV, access control systems, fire panels, and alarm systems, taking immediate action when needed.
* Conduct regular interior and exterior patrols, identifying safety risks, suspicious activity, or maintenance concerns.
* Respond efficiently to incidents, emergencies, medical situations, alarms, guest complaints, or disturbances with professionalism and discretion.
* Document all incidents, accidents, and security‑related activities, ensuring accurate reporting in accordance with hotel standards.
* Train, coach, mentor, and support Security Officers to maintain a culture of vigilance, service, and proactive prevention.
* Escort VIP guests, assist guests with disabilities, and ensure safe movement throughout the property.
* Ensure the confidentiality of guest information and enforce access control procedures for staff, contractors, and visitors.
* Participate in safety inspections, fire drills, emergency response planning, and hazard identification.
* Inspect and maintain fire‑safety equipment such as extinguishers, first‑aid boxes, and alarm systems.
* Collaborate with local authorities and emergency services when required.
* Support the implementation of risk‑prevention programs and security standards.
* Maintain a visible, approachable presence throughout the hotel while ensuring discreet protection of the property.

**What You Bring**

* Previous experience in hotel security or a similar supervisory role within luxury hospitality.
* Experience with surveillance and emergency‑response procedures preferred.
* Strong leadership skills with the ability to train, motivate, and guide team members.
* Excellent interpersonal and communication skills, with the ability to interact confidently with guests, colleagues, and authorities.
* Ability to remain calm under pressure, make sound decisions, and respond effectively to emergencies.
* Good working knowledge of CCTV systems, access control, fire panels, safety equipment, and incident‑reporting procedures.
* High level of integrity, professionalism, and discretion.
* Strong attention to detail and organizational skills.
* Flexibility to work overnight shifts, weekends, and holidays, and to respond to emergencies as needed.
* Fluency in English and Italian and legal permission to work in Italy.

**What We Offer**

* Competitive Salary, wages, and a comprehensive benefits package.
* Excellent Training and Development opportunities.
* Employee Discount for stays at any Four Seasons worldwide.
* Complimentary Dry Cleaning for Employee Uniforms.
* Complimentary Employee Meals.

**Schedule \& Location**

* Full\-time position based at Hotel Danieli, Venice.
* Flexibility to work weekends and holidays as needed.
* You must possess the legal right to work in Italy and have fluency in English and Italian.","Restaurants Travel And Leisure","https://it.indeed.com/cmp/Four-Seasons","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/96a64d4513fc48ac7879000f28ae643f","http://www.fourseasons.com","North York, CA","10,000+","$25M to $100M (USD)","","","","","","","","medical manager"
"li-4387964855","linkedin","https://www.linkedin.com/jobs/view/4387964855","","Sales & Clinical Specialist - Emilia-Romagna","HARTMANN GROUP","Verona, Veneto, Italy","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/hartmann-group","","","","","","","","","","","","","clinical liaison"
"in-4f6b7c6c383da48d","indeed","https://it.indeed.com/viewjob?jk=4f6b7c6c383da48d","https://recruitingapp-2806.umantis.com/Vacancies/6513/Description/2","Local Business Application Specialist","SteelcoBelimed Inc.","Riese Pio X, VEN, IT","2026-03-17","fulltime","","","","","",False,"","","","","Local Business Application Specialist


**Employer**  

Steelco S.p.A – HQ  

  

**Location**  

Via Balegante 27  

Riese Pio X (TV)  

Italy  

  

**Department**  

IT  

  

**Type of work**  

Full time  

  

**Type of contract**  

Unlimited


Steelco and Belimed have joined forces to lead the way in advanced cleaning and sterile workflow solutions. This partnership is powered by our united strengths: a dynamic product range, relentless innovation, utmost reliability, and an unmatched commitment to customer satisfaction. As SteelcoBelimed, we “Innovate with confidence”, as we set new industry standards to meet our customer’s needs offering high\-quality products and comprehensive services for Infection Control and Life Science.  




**Your Role**


  

The Local Business Applications Specialist ensures the operation of all local business application are logged, updated and tracked according to IT Policies.  

As a partner to the business departments, ensures both that new applications and processes are set up and integrated effectively and efficiently and the alignment with the Head of Business Applications and other IT leads, to ensure that all Local Business Applications are aligned with Business Applications Roadmap and IT strategy.  

  

**Skills \& Responsibilities:**  

* Collaborate with Global IT team plan and implement the business applications and processes in the IT landscape in compliance with data governance and with a focus on optimization, Security and overall Business Applications Roadmap.
* Document all Business Applications in use across the agreed locations including Riese, Cusano and Padua.
* Introduce business application release changes, integrate new applications and connect business areas to the applications according to change management processes.
* Coordinate, evaluate and lead external partners to ensure that all Business Applications are updated, licensed and compliant with IT Policies.
* Coordinate and support packaging of client business applications for MDM distribution.
* Technical support for Business Applications.
* Technical support for the local key users.

  

  

**Your Profile**

  

  

**Skills \& Competencies:**  

* Solid knowledge of business administration and ERP or similar.
* Background and previous experience in project management and technical support.
* Ability to work independently and to take ownership of assigned areas of responsibility, as well as the ability to work in a team.
* Strong communication and stakeholder skills, as well as strong business acumen.
* Distinct analytical ability with entrepreneurial thinking and action and pragmatic doer qualities.
* Strong problem\-solving and decision\-making skills with a healthy amount of assertiveness.
* Excellente knowledge of the English language is mandatory.
* Knowledge of any other language would be an advantage.


  

**Required Experience:**  

At least 3\-5 years of proven professional experience as Specialist of Business Applications, or similar roles, in the medical technology and/or industrial environment, with focus on implementation and/or support of business application software.  

  

**Required Education:**  

Bachelor’s or Master’s Degree in Business Informatics, Business Administration, Computer Science or similar.  


**Our Offer**

  

  

* Work in an international, fast\-growing industry that makes a real impact on healthcare and pharmaceutical industry.
* Be part of an innovative and open\-minded team.
* Join a company with a strong reputation and long\-standing expertise in cleaning and
* disinfection solutions.
* We offer a people\-focused work environment, with dedicated benefits and welfare initiatives.

Ready to make an impact?
  

Apply now and join our team!
Apply online


  

The personal data contained in your resume will be processed by Steelco S.p.A., with registered office in Riese Pio X – TV, Via Balegante 27 (“Company”), for the selection process relating to this position or other similar positions. Detailed information, including information on the rights recognized by the legislation on the protection of personal data, can be found in the information notice available on the Company's website on the “Careers” page (https://www.steelcogroup.com/it/careers/).","","https://it.indeed.com/cmp/Steelcobelimed-Inc.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b29d7a97b57497e336ed9609d04d1c07","https://www.steelcobelimed.com/","8351 Palmetto Commerce Parkway
Ladson, SC 29456","1,001 to 5,000","","","","","","","","","medical information"
"in-aa6217fdd738d504","indeed","https://it.indeed.com/viewjob?jk=aa6217fdd738d504","https://egup.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/requisitions/preview/20265899","Process Manufacturing Engineer","Vertiv","Tognana, VEN, IT","2026-03-16","","","","","","",False,"","","","help.join@vertivco.com","**Who are we?**

At Vertiv, we’re on a mission to empower the people that will power the future. From a simple swipe to life\-changing medicines, from push notifications to generative AI. We design, manufacture, and service the products and solutions that keep the world connected. With $6\.9 billion in sales, a strong customer base and global reach spanning nearly 70 countries, we are uniquely positioned to deliver greater value to our customers and create new opportunities for our people.  



We are currently seeking a **Process Manufacturing Engineer** to join our dynamic team in **Piove di Sacco (PD), Italy!**

The Manufacturing Engineer will be responsible for supporting and improving manufacturing processes, will ensure safe, efficient, and high\-quality production in accordance with engineering standards, Lean principles, and Vertiv requirements. The role will act as a key interface between engineering, production, quality, and supply chain, will drive continuous improvement, process optimization, and product industrialization.  



**What kind of work will you be doing?**

* Respects the principles of environmental protection
* Support and optimize manufacturing processes in accordance with drawings, BOMs, work instructions, and technical standards
* Analyze production flows and will propose improvements related to safety, quality, cost, and delivery
* Participate in the industrialization of new products and engineering changes (NPDI / ECO / ECN)
* Define and update manufacturing documentation (work instructions, process flows, layouts, routings)
* Support production during daily operations, troubleshooting technical and process\-related issues
* Analyze root causes of production problems and will implement corrective and preventive actions
* Cooperate closely with other departments (Quality, Engineering, Supply Chain, Maintenance, EHS)
* Support line balancing, capacity analysis, and layout optimization
* Support validation of tools, equipment, and production processes
* Ensure compliance with internal standards, quality procedures, and safety regulations
* Work in accordance with LEAN manufacturing principles and 5S methodology (VOS)
* Contribute to continuous improvement initiatives by submitting and implementing improvement proposals
* Perform all other activities related to the agreed type of work
* Follow the procedures, rules, and principles of the integrated management system
Contribute to the development and adherence to standards with a focus on customer satisfaction, company culture, and continuous improvement  
* 

**What will make you successful?**

* Secondary technical school or higher education in Mechanical Engineering, Electrical Engineering, Industrial Engineering, or related fields
* At least 1–3 years of experience in a manufacturing or industrial engineering role
* Be able to read and interpret technical drawings and manufacturing documentation
  

Have knowledge of manufacturing processes and assembly methods
  

Have experience with process improvement and problem\-solving techniques
  

Have basic knowledge of Lean tools (5S, Kaizen, Standard Work, VSM)
  

Be able to work with measuring equipment
  

Have basic PC skills (Word, Excel, PowerPoint)
  

Have good English knowledge
* Comply with all health and safety and environmental protection requirements defined in the company's internal regulations or communicated during training.
* Comply with required emergency prevention and operational control measures.
* Report all accidents, occupational illnesses and emergencies.
* Implement, implement and manage all health and safety and environmental protection matters related to the position.
In addition to the tasks listed above, other activities and responsibilities may be individually defined  
* 

If **YOU** are the person we are looking for, feel free to apply and let's start drafting your future career in a healthy and growing environment!  



The successful candidate will embrace Vertiv’s Core Principals \& Behaviors to help execute our Strategic Priorities.  



**OUR CORE PRINCIPALS** : Safety. Integrity. Respect. Teamwork. Diversity \& Inclusion.  



**OUR STRATEGIC PRIORITIES**

* Customer Focus
* Operational Excellence
* High\-Performance Culture
* Innovation
Financial Strength  
* 

**OUR BEHAVIORS**

* Own It
* Act With Urgency
* Foster a Customer\-First Mindset
* Think Big and Execute
* Lead by Example
* Drive Continuous Improvement
Learn and Seek Out Development  
* 

\#LI\-DP1


Vertiv is an Equal Opportunity/Affirmative Action employer. We promote equal opportunities for all with respect to hiring, terms of employment, mobility, training, compensation, and occupational health, without discrimination as to age, race, color, religion, creed, sex, pregnancy status (including childbirth, breastfeeding, or related medical conditions), marital status, sexual orientation, gender identity / expression (including transgender status or sexual stereotypes), genetic information, citizenship status, national origin, protected veteran status, political affiliation, or disability. If you have a disability and are having difficulty accessing or using this website to apply for a position, you can request help by sending an email to help.join@vertivco.com . If you are interested in applying or learning more about this role, please visit the company’s career page located on Vertiv.com/Careers","Telecommunications","https://it.indeed.com/cmp/Vertiv","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/896b64e49fc942320cef1518d73478c8","https://www.vertiv.com","505 N Cleveland Ave, Westerville, Ohio, United States","10,000+","$1B to $5B (USD)","Vertiv is a global leader in critical digital infrastructure. The world depends on data we power and cool™","","","","","","","medical information"
"li-4384490252","linkedin","https://www.linkedin.com/jobs/view/4384490252","","Regulatory Affairs","Randstad Professional Italia","","2026-03-17","","","","","","",False,"","","","","","","https://it.linkedin.com/company/randstad-professional-italia","","","","","","","","","","","","","pharmacovigilance"
"li-4385758124","linkedin","https://www.linkedin.com/jobs/view/4385758124","","Regulatory Affairs Specialist","AxL Spa – ALTI PROFILI","Schio, Veneto, Italy","","","","","","","",False,"","","","","","","https://it.linkedin.com/company/axl-spa-%E2%80%93-alti-profili","","","","","","","","","","","","","pharmacovigilance"
"li-4387326721","linkedin","https://www.linkedin.com/jobs/view/4387326721","","Informatore Medico Scientifico M/F","KOLINPHARMA S.p.A","Verona, Veneto, Italy","2026-03-19","","","","","","",False,"","","","","","","https://it.linkedin.com/company/kolinpharma","","","","","","","","","","","","","informatore scientifico"
"li-4387825084","linkedin","https://www.linkedin.com/jobs/view/4387825084","","Informatore Scientifico Dietetico - Baby Food","NewPrinces Group","Verona, Veneto, Italy","2026-03-19","","","","","","",False,"","","","","","","https://it.linkedin.com/company/newprincesgroup","","","","","","","","","","","","","informatore scientifico"
"li-4384057507","linkedin","https://www.linkedin.com/jobs/view/4384057507","","Informatore Medico Scientifico (Venezia e Treviso)","CSO Pharmitalia Contract Sales Organization SpA","Venice, Veneto, Italy","2026-03-16","","","","","","",False,"","","","","","","https://it.linkedin.com/company/cso-pharmitalia-spa-contract-sales-organization","","","","","","","","","","","","","informatore scientifico"
