"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","search_term"
"in-383ce3c366837795","indeed","https://it.indeed.com/viewjob?jk=383ce3c366837795","https://t.gohiring.com/h/9cb66f2b60e7ea8acfa59fde6a8f27a9ab4f8593ba1f3ca23a8ef16552b3a516?source=Indeed","ESG Expert (m/f/d)","KLK EMMERICH GmbH","Calderara di Reno, EMI, IT","2026-06-22","fulltime","","","","","",False,"","","","","#### **Aufgaben und Verantwortlichkeiten**


As ESG ExpertH, you will play a key role in shaping and implementing ESG strategies and systems. Your tasks include:

* Further developing and implementing ESG strategy, policy, mid\-term planning, programs, and management systems.
* Monitoring relevant legal, normative, and societal developments in the ESG field.
* Supporting the rollout of the Net Zero 2050 strategy at European level.
* Setting up, maintaining, and improving ESG documentation in the management system (e.g. human rights, anti\-corruption, anti\-bribery).
* Implementing ESG tools such as double materiality matrix, life cycle assessment, supply chain due dilligence, and stakeholder dialogues.
* Supporting the maintenance of ESG related certification schemes such as ISO 50001 and ISCC Plus.
* Responding to customer inquiries on ESG topics and preparing standard statements, in close collaboration with Regulatory Affairs.
* Coordinating Ecovadis database entries and preparing TfS audits.
* Coordinating ESG data collection and reporting (GRI, CDP, WDP, UNGC Communication on Progress Report, Sustainability Report).
* Collecting ESG success stories for internet, intranet, newsletters and publications.
* Designing and delivering ESG trainings for employees.
* Presentations on ESG updates to internal and external stakeholders

#### **Anforderungen**

* University degree in sustainability, environmental sciences, business administration, or equivalent.
* Minimum of 3\-5 years relevant experience in ESG, sustainability, or compliance.
* Knowledge of international ESG standards and certification schemes.
* Strong communication skills in English and Dutch. Any additional language would be a plus.
* The ability to convey complex ESG topics clearly.
* Proactive and structured working style with attention to detail and quality.
* Open to travel between the European sites

#### **Lust auf mehr?**


There are many great reasons to work at KLK – see for yourself.  

We look forward to receiving your application! Simply click on “Apply for this position” below and complete the short application form.#### **Über uns**


Verstärken Sie unser Team bei KLK EMMERICH GmbH! Bei uns erleben Sie eine Unternehmenskultur, in der Sie aktiv mitgestalten können und Ihre Ideen willkommen sind. Unsere Verpflichtung zur Nachhaltigkeit spiegelt sich in unseren Prozessen und Produkten wider. Ehrlichkeit, Loyalität, Offenheit und ergebnisorientiertes Arbeiten sind die Grundpfeiler unserer täglichen Arbeit. Wir bieten Ihnen eine sichere und zukunftsorientierte Anstellung mit vielfältigen Entwicklungsmöglichkeiten. Bei uns erwartet Sie ein positives Arbeitsumfeld, in dem Teamarbeit und gegenseitige Unterstützung großgeschrieben werden. Werden Sie Teil eines engagierten und motivierten Teams von rund 400 Mitarbeitern in Emmerich am Rhein und Düsseldorf, die täglich zum Erfolg unseres Unternehmens beitragen.


Unser Unternehmen ist Teil des international agierenden Konzerns Kuala Lumpur Kepong Berhad (“KLK“) mit Hauptsitz in Malaysia. In Europa sind wir an sieben Standorten in der Schweiz, Belgien, den Niederlanden, Italien und Deutschland vertreten. Die KLK EMMERICH GmbH gehört zum Unternehmensbereich der KLK OLEO, einem führenden Global Player in der oleochemischen Industrie.

#### **Was können wir bieten?**

* A challenging role in a company that is actively pursuing growth
* A great team: strong team spirit, a strong sense of community, a friendly working atmosphere, and a culture that embraces learning from mistakes
* An appreciative corporate culture with flat hierarchies
* Diverse opportunities for professional development
* We live our values – become part of it","","https://it.indeed.com/cmp/Klk-Emmerich-Gmbh","","","","","","","","","","","","","regulatory affairs"
"li-4433811762","linkedin","https://www.linkedin.com/jobs/view/4433811762","","Regulatory Affairs Specialist - Cosmetics Industry","Cosmoderma","San Benedetto Val di Sambro, Emilia-Romagna, Italy","2026-06-26","","","","","","",False,"","","","","","","https://it.linkedin.com/company/cosmoderma","","","","","","","","","","","","","regulatory affairs"
"li-4432226101","linkedin","https://www.linkedin.com/jobs/view/4432226101","","Quality Assurance Specialist","GVS Filter Technology","Mirandola, Emilia-Romagna, Italy","2026-06-23","","","","","","",False,"","","","","","","https://it.linkedin.com/company/gvs-filter-technology","","","","","","","","","","","","","regulatory affairs"
"in-4263a03a83fc8ea0","indeed","https://it.indeed.com/viewjob?jk=4263a03a83fc8ea0","https://careers.harris.com/job/-/-/4832/96915557536","Product and Reliability Engineer / Ingegnere di prodotto e affidabilità","L3Harris","Bologna, EMI, IT","2026-06-25","","","","","","",False,"","","","","L3Harris is dedicated to recruiting and developing high\-performing talent who are passionate about what they do. Our employees are unified in a shared dedication to our customers’ mission and quest for professional growth. L3Harris provides an inclusive, engaging environment designed to empower employees and promote work\-life success. Fundamental to our culture is an unwavering focus on values, dedication to our communities, and commitment to excellence in everything we do.


L3Harris is the Trusted Disruptor in defense tech. With customers’ mission\-critical needs always in mind, our employees deliver end\-to\-end technology solutions connecting the space, air, land, sea and cyber domains in the interest of national security.


La risorsa sarà inserita nell’area Quality rispondendo direttamente al Quality Manager e interfacciandosi con l’area Engineering. Allo stesso tempo si interfaccerà con i Laboratori di Qualifica e Certificazione, occupandosi delle seguenti attività:

* Si occupa della Qualifica di Prodotto: definisce e organizza le prove di laboratorio (test EMC, Sicurezza elettrica, Shock e Vibrazioni, Rumore ecc.) in conformità alle normative tecniche applicabili ed ai requisiti cliente
* Partecipa, in collaborazione con Ufficio Tecnico, alla definizione e validazione dei requisiti di progetto
* Partecipa alla redazione di fascicoli tecnici (ATEX, CE) e alla certificazione di prodotto in collaborazione con Ufficio Tecnico e Laboratori/Enti Esterni, seguendone i cicli di vita, dall'ottenimento alla manutenzione periodica.
* Viene coinvolto nella gestione degli adeguamenti Normativi di Prodotto (Linee Guida, Direttive, Norme…)
* Congiuntamente a Ufficio Tecnico si occupa di definire, sviluppare e manutenere le procedure di sperimentazione e le specifiche tecniche
* Collabora alla gestione del laboratorio prove interno ed esegue test con le attrezzature in esso presenti, qualora parte di sperimentazioni o qualifiche
* Valuta e propone metodologie di test non distruttivi predittivi e/o altri utili a identificare e isolare i problemi di affidabilità
* Partecipa al collaudo di nuovi impianti, quando necessario a verificare l'aderenza alle specifiche funzionali
* Partecipa alle Failure Analysis ed alla stesura degli 8D Report, seguendone, quando necessario, la redazione
* Fornisce input per una corretta valutazione dei rischi che potrebbero influire negativamente sul funzionamento dell'impianto
* Fornisce, quando necessario, supporto tecnico all’area Produzione o all’area Tecnica

  

Qualifications:


* Laurea magistrale in Ingegneria Elettronica o Meccatronica  

Almeno 3 anni di esperienza precedente nello stesso ruolo o in ruolo simile è preferibile  

Esperienza consolidata con standard di prodotto e test  

Conoscenza delle qualificazioni e certificazioni di prodotto, inclusi i fascicoli tecnici  

Inglese fluente  

Eccellenti capacità organizzative, capacità di seguire i compiti anche per periodi lunghi e in maniera intermittente  

Capacità di problem solving, lavoro di squadra, proattività, pianificazione, autonomia e comunicazione  

Buona conoscenza di Microsoft Office  

Conoscenza del software gestionale SAP è preferibile  

Conoscenza di strumenti/sistemi di pianificazione/gestione della qualità (APQP) è preferibile

  

La retribuzione per la posizione lavorativa in questione varia da 33\.500 a 62\.000 euro lordi all'anno. Ciò si riferisce alla retribuzione base e a tutte le somme e i benefici pagati direttamente o indirettamente, anche in natura, in relazione al rapporto di lavoro, comprese eventuali componenti aggiuntive o variabili.  

The Product \& Reliability Engineer role is dedicated to ensuring Products and Systems comply with Customer and Technical Requirements, with specific focus on those requiring a Qualification via Test.

  

Role responsibilities:


The resource will be part of the Quality area, reporting directly to the Quality Manager and liaising with the Engineering area and with external Qualification and Certification Laboratories, managing the following activities:

* Being responsible for Product Qualifications: defines and organizes laboratory tests (EMC, Electrical Safety, Shock and Vibration, Noise, etc.) in compliance with applicable technical standards and customer requirements
* Participates, in collaboration with the Engineering Area, in defining and validating project requirements
* Participates in preparing technical files (ATEX, CE) and in obtaining product certifications in collaboration with the Technical Office and external laboratories/bodies, following their life cycles, from submission to their periodic maintenance
* Manages product regulatory compliance (Guidelines, Directives, Standards, etc.) over the time
* Together with the Engineering Area, the resource responsible for defining, developing, and maintaining testing procedures and technical specifications
* Collaborates in managing the internal testing laboratory and performs tests with its equipment when part of testing or qualifications activities
* Evaluates and proposes predictive and/or other non\-destructive testing methodologies useful for identifying and isolating reliability issues
* Participates in testing new systems, when necessary, to verify compliance with functional specifications
* Participates in Failure Analyses and 8D Reports, overseeing their preparation when necessary
* Provides input for a proper risks management, identifying and addressing aspects that could negatively impact system operation
* Provides technical support to Production or Engineering areas, when necessary

  

What you’ll bring to the role:

* Master's Degree in Electronic Engineering or Mechotronics
* At least 3 years of previous experience in the same or similar role is preferred
* Consolidated experience with product standards and testing
* Knowledge of product qualifications and certifications, including technical dossiers
* Fluent English
* Excellent organizational skills, ability to track tasks, even over long periods of time and intermittently
* Problem solving, teamwork, proactivity, planning, autonomy, and communication skills
* Good knowledge of Microsoft Office
* Knowledge of SAP management software is preferred
* Knowledge of quality planning/management tools/systems (APQP) is preferred

  

The pay for the job in question ranges from 33,500 to 62,000 euros gross per year. This refers to the base salary and all amounts and benefits paid directly or indirectly, including in kind, in relation to the employment, including any additional or variable components.","","https://it.indeed.com/cmp/L3harris","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/6a6c9f075b48a5898354e5f275c43a33","https://www.l3harris.com","Melbourne, FL","10,000+","more than $10B (USD)","At L3Harris, we are proud to employ innovators and problem solvers dedicated to delivering mission critical solutions our customers on the front lines depend on. Learn more at.L3Harris.com/careers.","","","","","","","regulatory manager"
"in-f43b9dc0293c62d9","indeed","https://it.indeed.com/viewjob?jk=f43b9dc0293c62d9","https://momentive.wd1.myworkdayjobs.com/MC/job/IT---REMOTE---Italy/Global-Segment-Leader---Agriculture_R9146","Global Segment Leader – Agriculture","Momentive Performance Materials","Bologna, EMI, IT","2026-06-12","","","","","","",True,"","","","","**Job Title:**
==============


Global Segment Leader – Agriculture**Summary:**
============


Note: This position has been modified from its original posting.
  

  

In this role, you will lead Momentive’s global Agriculture segment—setting the vision, shaping the strategy, and driving the growth agenda for a business with significant market potential. You will take ownership of the segment’s direction, partnering across commercial, marketing, R\&D, and operations to turn strategy into results.  

  

You will drive new business development, marketing excellence, innovation, and cross‑functional alignment to achieve key performance targets, including Segment EBITDA, NPI performance, annual AOP commitments, and the 5‑year growth plan.  

  

We are open to considering candidates in various locations for this role.**Responsibilities Include:**
=============================

**Segment Strategy \& Growth**

* Develop and execute ga lobal segment strategy
* Grow the segment through new business development, share expansion, new product introductions, and application development.
* Define go\-to\-market strategy and value propositions enabling profitable growth.
* Discover the voice of the customer and market intelligence to identify and qualify growth and innovation opportunities aligned with global and regional trends.
* Lead strategic growth programs
* Define and drive the segment innovation strategy
* Define segment marcom strategy and drive demand generation activities.

**Commercial \& Customer Partnership**

* Establish relationships with new accounts, define and drive new growth opportunities in close partnership with ADEs, Technology, and Sales.
* Provide Global Account Leadership to ensure global account management in line with the global segment strategy.
* Closely align with Segment Sales Leaders on AOP, regional sales targets, and strategy execution.
* Collaborates with the GBL, Segment Sales Leaders, and product manager to set the pricing strategy for the segment.

**Application \& Technical Enablement**

* Lead Field Marketing, Technology, and Application Development teams to drive growth through new applications and new product innovation.
* Ensure regional readiness for product launches and technical support
* Drive strategic marketing rigor to bring differentiated solutions and strong value propositions to the market.

**Cross\-Functional Integration**

* Collaborate cross\-functionally to drive profitable growth for the segment.
* Partner with operations, supply\-chain, and procurement to optimize global supply\-chains to ensure capacity for growth, and on\-time delivery with minimal lead times, costs, and working capital.
* Partner with product stewardship to develop and execute a proactive regulatory strategy to support the growth of the segment
* Partner with marketing communications to develop and execute promotional strategy and tactics.
* Lead operating rhythms and utilize digital tools to drive execution.
* Represent the segment in business reviews and planning cycles

**Leadership \& Talent Development**

* Build and develop high\-performing, engaged teams
* Drive succession planning and organizational evolution
* Foster a culture of accountability, collaboration, and continuous improvement

**Qualifications:**
===================

**The following are** ***required*** **for the role**

* Bachelor’s degree in Business, Engineering, Marketing, or a related field, or an equivalent combination of education and experience.
* 5 years of commercial/business leadership experience
* 3 years leading a global team
* Working knowledge of Ag market trends, customers, and technologies.
* Expertise in Agricultural Adjuvants and crop protection applications
* Proven strategic planning and execution capabilities
* Strong interpersonal, communication, and executive presentation skills
* Experience with P\&L, forecasting, and ROI\-based decision\-making

**The following are** ***preferred*** **for the role**
------------------------------------------------------

* 10 years of experience in the Agricultural Crop Protection or Agricultural Adjuvant Industries.
* MBA or Master’s in a related field
* Marketing competencies and experience should include Strategic Marketing, Value Proposition development, Market Segmentation, and New Product Launches.
* Experience with global teams and cross\-regional collaboration
* Familiarity with MGPP, DFV, and strategic marketing frameworks
* A proven track record of delivering growth in the Agricultural Adjuvant Industry.


\#LI\-NK1


\#LI\-REMOTE

**What We Offer:**
==================


Base Pay Range: €104,900 \- €153,780
Compensation for this role will be competitive and aligned with market practices in the respective location and, where applicable, with the provisions of the applicable National Collective Labor Agreement (CCNL), including the Chemical Industry agreement or, for executive roles, the agreement for Executives of Companies Producing Goods and Services (i.e. Italy). Actual pay is determined based on several factors and gender\-neutral criteria, including but not limited to experience, education, skills, and geographic location. Where applicable country\-specific salary ranges will be communicated during the hiring process based on local pay transparency regulations. ***If you are interested in this position, we’d ask that you apply! \#BePartoftheSolution***

  

This role may also be eligible for variable incentive compensation. Any such incentives are governed by the terms of the Company’s applicable plans and are based on company performance and/or individual performance.

  

At Momentive, we value your well\-being and offer competitive total rewards and development programs. Our inclusive culture fosters a strong sense of belonging and provides diverse career opportunities to help you unleash your full potential. Together, through innovative problem\-solving and collaboration, we strive to create sustainable solutions that make a meaningful impact.Join our Momentive team to open a bright future.

**About Us:**
=============


Momentive is a premier global advanced materials company with a cutting\-edge focus on silicones and specialty products. We deliver solutions designed to help propel our customer’s products forward—products that have a profound impact on all aspects of life, around the clock and from living rooms to outer space. With every innovation, Momentive creates a more sustainable future. Our vast product portfolio is made up of advanced silicones and specialty solutions that play an essential role in driving performance across a multitude of industries, including agriculture, automotive, aerospace, electronics, energy, healthcare, personal care, consumer products, building and construction, and more.

  



Momentive believes a diverse workforce empowers our people, strengthens our business, and contributes to a sustainable world. We are proud to be an equal opportunity employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, status as a protected veteran, or any characteristic protected by law.

  

To be considered for this position candidates are required to submit an application for employment and be of legal working age as defined by local law. An offer may be conditioned upon the successful completion of pre\-employment conditions, as applicable, and subject to applicable laws and regulations.

 **Note to third parties:** Momentive is not seeking or accepting any unsolicited assistance from search and selection firms or employment agencies at this time.","","https://it.indeed.com/cmp/Momentive-Performance-Material","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/347b0b0f634d5812257f02992a9cea7a","https://www.momentive.com","Waterford, NY","5,001 to 10,000","$1B to $5B (USD)","As a premier global high-performance silicones and specialties company, Momentive creates solutions that improve quality of life for people and enable a more sustainable future.","","","","","","","regulatory manager"
"in-eae5deed81858bcb","indeed","https://it.indeed.com/viewjob?jk=eae5deed81858bcb","https://careers.dentsplysirona.com/job/Badia-Polesine-%28RO%29-IT-Support-Specialist-45021/1408910133/","IT Support Specialist","Dentsply Sirona","Badia Polesine, VEN, IT","2026-06-26","","","","","","",True,"","","","accommodationrequest@dentsplysirona.com","**Date:** Jun 26, 2026


**Location:** Badia Polesine (RO), IT, 45021


**Company:** Dentsply Sirona, Inc


**Requistion ID**: 83750  


  

Dentsply Sirona is the world’s largest manufacturer of professional dental products and technologies, with over a century of innovation and service to the dental industry and patients worldwide. Dentsply Sirona develops, manufactures, and markets a comprehensive solutions offering including dental and oral health products as well as other consumable medical devices under a strong portfolio of world class brands.  



Dentsply Sirona’s products provide innovative, high\-quality, and effective solutions to advance patient care and deliver better and safer dental care. Dentsply Sirona’s headquarter is located in Charlotte, North Carolina. The company’s shares are listed in the United States on NASDAQ under the symbol XRAY. Visit www.dentsplysirona.com for more information about Dentsply Sirona and its products.  



  

For our manufacturing site **Zhermack in Badia Polesine**, we are looking for a:  


**IT Support Specialist**  



The selected candidate will be responsible for providing technical support and managing corporate hardware and software, contributing to the continuity of IT services and the improvement of user experience.  


**Responsibilities**
* Provide advanced technical support to end users on hardware, software, and corporate applications
* Analyze and resolve incidents and complex issues, collaborating with other levels of IT support when necessary
* Install, configure, and test devices, workstations, and software in accordance with company standards
* Manage and maintain user accounts and access (Active Directory, VPN, connectivity)
* Support the configuration and maintenance of workstations, mobile devices, and peripherals
* Ensure the proper functioning of systems through maintenance and troubleshooting activities
* Communicate clearly with non\-technical users, supporting them through to issue resolution
* Train users on new tools and technologies
* Monitor incidents and ensure consistent follow\-up until closure
* Participate in the implementation of IT security policies
* Prepare and maintain up\-to\-date technical and operational documentation
* Evaluate new hardware/software tools and support implementation decisions
* Manage the equipment lifecycle (installation, replacement, decommissioning)
* Monitor and maintain the IT inventory, interfacing with vendors
* Prepare reports and provide updates to management
* Ensure compliance with company and regulatory standards (e.g., SOX, FDA Part 11\)
* Support and, when necessary, guide or train other IT team members

  


**Requirements**
* 1–2 years of experience in IT support or similar roles
* Knowledge of Active Directory (user creation, group management, attribute changes)
* Experience with Microsoft 365 (Outlook, Teams, SharePoint, OneDrive, etc.)
* Familiarity with connectivity and access tools (VPN, basic networking)
* Good knowledge of IT Service Management and Change Management processes
* Technical education and Microsoft certifications (preferred)
* Fluent English (C1\); additional languages are a plus

  



What we offer: An international, dynamic, and growth\-oriented environment. Permanent employment contract in accordance with the Chemical Industry National Collective Labor Agreement (CCNL).  

Gross annual salary ranging between €30,000 and €33,000\.  

Agreements with local restaurants and businesses for lunch.  

Agreements with CAF for tax return (730\) processing, and the possibility to access smart working.  

  

**Equal Opportunity Employer:** Dentsply Sirona is an Equal Opportunity Employer. All qualified applicants will be considered without unlawful discrimination or regard for race, color, religion, sex, sexual orientation, sexual or gender identity, national or ethnic origin, age, marital status, disability, genetic factors, military and veteran status, or any other characteristics protected by applicable local law.
**Eligibility:** All successful applicants must be eligible to work in the country the position is based.
**Assistance:** If you need assistance with completing the online application due to a disability, please send an accommodation request to accommodationrequest@dentsplysirona.com.
**Agencies:** Please note that Dentsply Sirona does not accept or respond to unsolicited requests or applications submitted by Recruitment Agencies/ Search Firms.
**Notice on Fraudulent Job Offers:** Unfortunately, we are aware of third parties that pretend to represent our company offering unauthorized employment opportunities. If you think a fraudulent source is offering you a job, please have a look at the following information: careers.dentsplysirona.com.","","https://it.indeed.com/cmp/Dentsply-Sirona","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b89a6fd178662e93f62c0c0f039b6363","https://www.dentsplysirona.com/en","","Decline to state","Decline to state","Dentsply Sirona is the world’s largest manufacturer of professional dental products and technologies.","","","","","","","regulatory specialist"
"in-c1aca1b06ea521e2","indeed","https://it.indeed.com/viewjob?jk=c1aca1b06ea521e2","https://careers.cargill.com/en/job/-/-/23251/96872875056","Supplier Quality Management and Audit Category Specialist","Cargill","Castelmassa, VEN, IT","2026-06-25","","","","","","",False,"","","","","Cargill is committed to providing food and agricultural solutions to nourish the world in a safe, responsible, and sustainable way. Sitting at the heart of the supply chain, we partner with farmers and customers to source, make and deliver products that are vital for living.


Our 155,000 team members innovate with purpose, providing customers with life’s essentials so businesses can grow, communities prosper, and consumers live well. With over 160 years of experience as a family company, we look ahead while remaining true to our values. We put people first. We reach higher. We do the right thing—today and for generations to come.

**Job Purpose and Impact**
--------------------------



The Supplier Quality Management and Audit Category Specialist III will partner closely with suppliers and external manufacturers and internal colleagues in procurement, operations, commercial, supply chain, regulatory as well as research and development to ensure achievement of product safety and quality business goals through effective management of supplier relationships and performance. In this role, you will collaborate with multiple departments to ensure vendor evaluations are properly completed to identify risk and appropriate due diligence is given to mitigate risk related to vendors and materials. You will partner with vendors to ensure materials, supplier sources and external manufacturer's products comply with minimum product safety, quality and regulatory standards and assess preventative controls to ensure material and supplier risk evaluations meets requirements.

  

The place of work will be one of Cargill's EMEA locations, such as Spain, France, Poland or Italy.

  

The work will be in a hybrid system.

**Key Accountabilities**
------------------------


* Lead the resolution on complex complaints or provide expertise in one or more areas of knowledge independently and provide project management leadership across multiple businesses and enterprises for medium to complex projects.
* Coordinate supplier and external manufacturer and material evaluation processes to ensure the use of approved vendors that have met the company's requirements, have provided all required documentation and have completed required product safety improvements.
* Serve as the lead auditor for suppliers, external manufactures, internal product safety audits and company facility evaluations within a defined category and coordinate efforts within the businesses to ensure follow up on audit findings to complete corrective action plans and ensure compliance.
* Update stakeholders on key processes within the supplier and external manufacturing process and lead change management communications to ensure continuous relationship management with suppliers and external manufacturers.
* Raise deployment risks or issues, develop mitigation strategies for issue resolution, handle improvement opportunities and respond to questions raised by the business.
* Independently handle complex issues with minimal supervision, while escalating only the most complex issues to appropriate staff.
* Other duties as assigned
**Qualifications**
------------------


### **Minimum Qualifications**

* Bachelor's degree in a related field or equivalent experience
* Minimum of 4 years of experience in food industry in Food Safety area.
* Experience in product safety, quality and auditing systems.
* English proficiency. Other EU languages are a plus.

### **Preferred Qualifications**

* Confirmed ability to anticipate and mediate conflict and develop equitable solutions for all parties
* Ability to coach and influence others outside of reporting relationships
* Minimum of five years of experience in a processing environment
* Knowledge of GFSI standards and / or auditor qualification.
* Independence in action and decision\-making skills.
* Effective relationship building and stakeholder management.
* Proactive approach to improvement (CI), openness to change, and process development.


\#LI\-JP1

**Our Offer**  

We provide a fast paced stimulating international environment, which will stretch your abilities and channel your talents. We also offer competitive salary and benefits combined with outstanding career development opportunities in one of the largest and most solid private companies in the world.


We welcome applications from people with disabilities and are committed to providing an inclusive, accessible recruitment process and workplace. We encourage candidates to let us know if they require any accommodations during the recruitment or interview process so we can support them appropriately.

 **Interested? Then make sure to send us your CV and cover letter in English today:**  

**Follow us on LinkedIn:** **https://www.linkedin.com/company/cargill**


Cargill is committed to being an inclusive employer. Click here to find out more https://careers.cargill.com/diversity/","","https://it.indeed.com/cmp/Cargill","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/6adb1380426540dcfcf7c46564fc8651","https://www.cargill.com/","Minneapolis, MN","10,000+","more than $10B (USD)","Cargill provides food, agriculture, financial and industrial products and services to the world.","","","","","","","regulatory specialist"
"li-4430684516","linkedin","https://www.linkedin.com/jobs/view/4430684516","","Specialist, Quality Assurance GCP","Alfasigma","Bologna, Emilia-Romagna, Italy","","","","","","","",False,"","","","","","","https://it.linkedin.com/company/alfasigma","","","","","","","","","","","","","regulatory specialist"
"li-4430612411","linkedin","https://www.linkedin.com/jobs/view/4430612411","","Quality Assurance Supervisor- Gestione Fornitori","SGB Humangest Holding","Medolla, Emilia-Romagna, Italy","2026-06-26","","","","","","",False,"","","","","","","https://it.linkedin.com/company/humangest-spa","","","","","","","","","","","","","quality assurance pharma"
"in-512ef8eabefcd10b","indeed","https://it.indeed.com/viewjob?jk=512ef8eabefcd10b","https://zinrec.intervieweb.it/annunci.php?l=istruttriceistruttore-tributario-137151&lang=it&d=indeed&LAC=fraternitasistemi","Istruttrice/Istruttore Tributario - BO","FRATERNITA' SISTEMI","Castel Maggiore, EMI, IT","2026-06-26","fulltime","","","","","",False,"","","","","Fraternità Sistemi è la cooperativa sociale che si occupa di inserimento lavorativo nell’ambito della gestione dei servizi tributari per gli enti locali, ponendo attenzione al benessere delle persone ed alla crescita della comunità in cui opera.


A fronte dell’importante crescita sul territorio nazionale, siamo alla ricerca di nuovo personale da inserire nel nostro organico, offrendo opportunità di crescita professionale.


Consapevoli dell’importanza della formazione continua, proponiamo un programma strutturato di formazione iniziale, che include sessioni teoriche e pratiche, e l'affiancamento di tutor qualificati per garantire un inserimento efficace e supportato. Promuoviamo, inoltre, lo sviluppo delle competenze e la carriera dei nostri dipendenti attraverso percorsi di aggiornamento professionale e la possibilità di assumere ruoli di maggiore responsabilità.


Inoltre, ci impegniamo a creare un ambiente di lavoro positivo e inclusivo, prestando particolare attenzione al benessere dei dipendenti e delle loro famiglie. Le nostre politiche di welfare aziendale includono una serie di benefici e servizi pensati per migliorare la qualità della vita dei nostri collaboratori, favorendo un equilibrio tra vita lavorativa e privata.


Scopri le posizioni aperte ed entra a far parte della nostra cooperativa!

 *La selezione è aperta a candidati di ogni genere (D.Lgs 198/2006\) e si svolge in conformità alla UNI/PdR 125:2022, garantendo pari opportunità e inclusione a tutte le persone interessate*

  

  

  

**Posizione:**
--------------

La risorsa si occuperà di tutte le fasi relative alla gestione dei tributi locali, inizialmente svolgendo attività di back\-office (ad esempio gestione documentale, verifica delle posizioni contributive e relative obbligazioni tributarie) e attività di front\-office (ad esempio gestione del rapporto con i contribuenti o consulenti delegati).


Dopo un periodo di formazione on\-the\-job in materia giuridico\-tributaria, si occuperà anche della gestione di tutte le fasi dell’accertamento tributario, quali:


* predisposizione istruttorie;
* emissione dei relativi atti di accertamento in ottemperanza delle norme vigenti;
* gestione delle pratiche dall’istruttoria alla fase di sportello (contraddittorio vs contribuenti o delegati);
* utilizzo degli strumenti deflattivi del contenzioso (autotutela, adesione, mediazione e conciliazione);
supporto al legale nella stesura delle controdeduzioni e gestione dei ricorsi.  
* 

  

La risorsa potrà altresì occuparsi dell’analisi di perizie, e predisposizione di relazioni di stima finalizzate alla valutazione di aree edificabili.  



  

**Requisiti:**
--------------

* Diploma di Geometra;
* Buona padronanza dei principali strumenti informatici e software di settore (pacchetto Office, applicativi catastali, AutoCAD o equivalenti);
* Patente di guida categoria B e disponibilità di un mezzo proprio;
* Disponibilità a effettuare trasferte sul territorio dell’Emilia\-Romagna;
* Laurea in Architettura o titolo universitario affine costituirà requisito non obbligatorio ma preferenziale;
* Esperienza, anche breve, maturata presso studi tecnici o professionali costituirà requisito non obbligatorio ma preferenziale;
Conoscenza di base della normativa catastale ed edilizia costituirà requisito non obbligatorio ma preferenziale.  
* 

  

**Altre informazioni:**
-----------------------

**Sede di lavoro:** Castel Maggiore (BO)


**Contratto:**


CCNL Coop. Sociali (cod. CNEL T151\)


Iniziale contratto a tempo determinato 6 mesi (prorogabile e finalizzato ad eventuale stabilizzazione in organico)


Orario Full\-time 38 ore settimanali, dal lunedì al venerdì


RAL 22\.100 euro


**Benefit:**


* buoni pasto giornalieri del valore di 10 euro/cad
* diarie di trasferta quantificate come da regolamento interno
* partecipazione al sistema di premialità su obiettivi
* supporto allo sviluppo professionale","","https://it.indeed.com/cmp/Fraternita'-Sistemi","","","","","","","","","","","","","persona qualificata"
